row	col	cor	p	abs
Clostridium_indicum	Ruminococcus_gnavus	0.208126	0.0	0.208126
Dorea_longicatena	Ruminococcus_gnavus	-0.12218	0.0	0.12218
Bacteroides_humanifaecis	Ruminococcus_gnavus	0.145659	0.0	0.145659
Frisingicoccus_caecimuris	Ruminococcus_gnavus	0.11854	0.0	0.11854
Dorea_longicatena	Kineothrix_alysoides	-0.136435	0.0	0.136435
Fournierella_massiliensis	Kineothrix_alysoides	0.10067	0.012	0.10067
Butyrivibrio_crossotus	Kineothrix_alysoides	0.15874	0.0	0.15874
Intestinimonas_timonensis	Guopingia_tenuis	0.137781	0.0	0.137781
Enterocloster_bolteae	Guopingia_tenuis	-0.11093	0.0	0.11093
Marseillibacter_massiliensis	Guopingia_tenuis	0.139256	0.0	0.139256
Gehongia_tenuis	Guopingia_tenuis	0.248105	0.0	0.248105
Sporobacter_termitidis	Guopingia_tenuis	0.156346	0.0	0.156346
Papillibacter_cinnamivorans	Guopingia_tenuis	0.17496	0.0	0.17496
Coprococcus_eutactus	Guopingia_tenuis	0.114486	0.0	0.114486
Metalysinibacillus_jejuensis	Guopingia_tenuis	0.145477	0.0	0.145477
Roseburia_inulinivorans	Intestinimonas_timonensis	-0.130683	0.0	0.130683
Dorea_longicatena	Intestinimonas_timonensis	-0.128821	0.0	0.128821
Parabacteroides_goldsteinii	Intestinimonas_timonensis	0.117041	0.012	0.117041
Roseburia_intestinalis	Intestinimonas_timonensis	-0.102439	0.0	0.102439
Gehongia_tenuis	Intestinimonas_timonensis	0.179386	0.0	0.179386
Fournierella_massiliensis	Intestinimonas_timonensis	0.188967	0.0	0.188967
Frisingicoccus_caecimuris	Intestinimonas_timonensis	0.114468	0.0	0.114468
Papillibacter_cinnamivorans	Intestinimonas_timonensis	0.15035	0.0	0.15035
Marseillibacter_massiliensis	Enterocloster_bolteae	-0.125995	0.0	0.125995
Clostridium_indicum	Enterocloster_bolteae	0.172682	0.0	0.172682
Dorea_longicatena	Enterocloster_bolteae	-0.113792	0.0	0.113792
Clostridium_porci	Enterocloster_bolteae	0.116668	0.012	0.116668
Sporobacter_termitidis	Enterocloster_bolteae	-0.11257	0.0	0.11257
Frisingicoccus_caecimuris	Enterocloster_bolteae	0.220697	0.0	0.220697
Comamonas_kerstersii	Enterocloster_bolteae	0.118558	0.0	0.118558
Marseillibacter_massiliensis	Lachnoclostridium_edouardi	0.110424	0.012	0.110424
Clostridium_porci	Lachnoclostridium_edouardi	0.19932	0.0	0.19932
Roseburia_intestinalis	Lachnoclostridium_edouardi	0.138067	0.0	0.138067
Fournierella_massiliensis	Lachnoclostridium_edouardi	-0.11819	0.0	0.11819
Acutalibacter_muris	Roseburia_inulinivorans	-0.121255	0.0	0.121255
Collinsella_aerofaciens	Roseburia_inulinivorans	-0.10239	0.0	0.10239
Lactobacillus_rogosae	Roseburia_inulinivorans	0.112646	0.012	0.112646
Phocaeicola_coprocola	Roseburia_inulinivorans	0.105918	0.0	0.105918
Roseburia_intestinalis	Roseburia_inulinivorans	0.22165	0.0	0.22165
Butyrivibrio_crossotus	Roseburia_inulinivorans	-0.102725	0.0	0.102725
Marasmitruncus_massiliensis	Marseillibacter_massiliensis	0.106827	0.0	0.106827
Sporobacter_termitidis	Marseillibacter_massiliensis	0.142114	0.0	0.142114
Coprococcus_eutactus	Marseillibacter_massiliensis	0.113681	0.0	0.113681
Coprococcus_eutactus	Phocaeicola_plebeius	0.145513	0.0	0.145513
Butyrivibrio_crossotus	Phocaeicola_plebeius	0.103777	0.048	0.103777
Comamonas_kerstersii	Phocaeicola_plebeius	0.153847	0.0	0.153847
Clostridium_porci	Clostridium_indicum	0.117868	0.012	0.117868
Anaerobutyricum_hallii	Ruminococcoides_bili	0.120234	0.0	0.120234
Gehongia_tenuis	Alistipes_shahii	0.155281	0.0	0.155281
Sporobacter_termitidis	Alistipes_shahii	0.158583	0.0	0.158583
Papillibacter_cinnamivorans	Alistipes_shahii	0.110116	0.0	0.110116
Alistipes_megaguti	Acutalibacter_muris	-0.102097	0.0	0.102097
Blautia_obeum	Dorea_longicatena	0.165399	0.0	0.165399
Anaerobutyricum_hallii	Dorea_longicatena	0.171175	0.0	0.171175
Mediterraneibacter_faecis	Dorea_longicatena	0.127163	0.0	0.127163
Clostridium_saudiense	Dorea_longicatena	0.117147	0.012	0.117147
Frisingicoccus_caecimuris	Dorea_longicatena	-0.111711	0.0	0.111711
Holdemanella_porci	Dorea_longicatena	0.108321	0.0	0.108321
Stenotrophomonas_geniculata	Pseudomonas_schmalbachii	0.104706	0.012	0.104706
Delftia_tsuruhatensis	Pseudomonas_schmalbachii	0.149866	0.0	0.149866
Acinetobacter_johnsonii	Pseudomonas_schmalbachii	0.129929	0.0	0.129929
Collinsella_aerofaciens	Blautia_obeum	0.113879	0.0	0.113879
Bilophila_wadsworthia	Blautia_obeum	-0.105865	0.0	0.105865
Anaerobutyricum_hallii	Blautia_obeum	0.158218	0.0	0.158218
Mediterraneibacter_faecis	Blautia_obeum	0.127731	0.0	0.127731
Mediterraneibacter_faecis	Collinsella_aerofaciens	0.121846	0.0	0.121846
Holdemanella_porci	Collinsella_aerofaciens	0.10848	0.012	0.10848
Marasmitruncus_massiliensis	Lactobacillus_rogosae	0.101635	0.025	0.101635
Butyrivibrio_crossotus	Alistipes_megaguti	0.113812	0.0	0.113812
Fournierella_massiliensis	Parabacteroides_goldsteinii	0.117945	0.0	0.117945
Metalysinibacillus_jejuensis	Marasmitruncus_massiliensis	0.101754	0.0	0.101754
Mediterraneibacter_faecis	Anaerobutyricum_hallii	0.102108	0.0	0.102108
Ruminiclostridium_cellobioparum	Phocaeicola_coprocola	0.100106	0.0	0.100106
Gehongia_tenuis	Roseburia_intestinalis	-0.112077	0.0	0.112077
Holdemanella_porci	Mediterraneibacter_faecis	0.177877	0.0	0.177877
Coprococcus_eutactus	Ruminiclostridium_cellobioparum	0.161745	0.0	0.161745
Sporobacter_termitidis	Gehongia_tenuis	0.234953	0.0	0.234953
Fournierella_massiliensis	Gehongia_tenuis	0.126727	0.0	0.126727
Papillibacter_cinnamivorans	Gehongia_tenuis	0.210963	0.0	0.210963
Butyrivibrio_crossotus	Gehongia_tenuis	0.105958	0.012	0.105958
Metalysinibacillus_jejuensis	Gehongia_tenuis	0.176599	0.0	0.176599
Butyrivibrio_crossotus	Sporobacter_termitidis	0.119657	0.0	0.119657
Metalysinibacillus_jejuensis	Sporobacter_termitidis	0.141055	0.0	0.141055
Frisingicoccus_caecimuris	Fournierella_massiliensis	0.139284	0.0	0.139284
Delftia_tsuruhatensis	Stenotrophomonas_geniculata	0.147621	0.0	0.147621
Acinetobacter_johnsonii	Stenotrophomonas_geniculata	0.186518	0.0	0.186518
Butyrivibrio_crossotus	Clostridium_saudiense	0.103806	0.0	0.103806
Holdemanella_porci	Clostridium_saudiense	0.184377	0.0	0.184377
Metalysinibacillus_jejuensis	Papillibacter_cinnamivorans	0.119095	0.0	0.119095
Butyrivibrio_crossotus	Coprococcus_eutactus	0.145832	0.0	0.145832
Metalysinibacillus_jejuensis	Coprococcus_eutactus	0.166387	0.0	0.166387
Metalysinibacillus_jejuensis	Butyrivibrio_crossotus	0.227006	0.0	0.227006
Acinetobacter_johnsonii	Delftia_tsuruhatensis	0.258233	0.0	0.258233
Metalysinibacillus_jejuensis	Holdemanella_porci	0.124526	0.024	0.124526
